"GEO_ID","NAME","H8_001N",
"Geography","Geographic Area Name"," !!Total",
"0500000US23017","Oxford County, Maine","56921",
"0500000US23019","Penobscot County, Maine","145981",
"0500000US23021","Piscataquis County, Maine","16514",
"0500000US23023","Sagadahoc County, Maine","36338",
"0500000US23025","Somerset County, Maine","49798",
"0500000US23027","Waldo County, Maine","38797",
"0500000US23029","Washington County, Maine","30282",
"0500000US23031","York County, Maine","208440",
"0500000US24001","Allegany County, Maryland","61943",
"0500000US24003","Anne Arundel County, Maryland","578602",
"0500000US24005","Baltimore County, Maryland","832207",
"0500000US24009","Calvert County, Maryland","92194",
"0500000US24011","Caroline County, Maryland","32717",
"0500000US24013","Carroll County, Maryland","169163",
"0500000US24015","Cecil County, Maryland","102353",
"0500000US24017","Charles County, Maryland","165153",
"0500000US24019","Dorchester County, Maryland","32163",
"0500000US24021","Frederick County, Maryland","266523",
"0500000US24023","Garrett County, Maryland","28196",
"0500000US24025","Harford County, Maryland","259068",
"0500000US24027","Howard County, Maryland","329240",
"0500000US24029","Kent County, Maryland","17823",
"0500000US24031","Montgomery County, Maryland","1053143",
"0500000US24033","Prince George's County, Maryland","947518",
"0500000US24035","Queen Anne's County, Maryland","49509",
"0500000US24037","St. Mary's County, Maryland","111380",
"0500000US24039","Somerset County, Maryland","19717",
"0500000US24041","Talbot County, Maryland","37058",
"0500000US24043","Washington County, Maryland","146721",
"0500000US24045","Wicomico County, Maryland","99906",
"0500000US24047","Worcester County, Maryland","51715",
"0500000US24510","Baltimore city, Maryland","567707",
"0500000US25001","Barnstable County, Massachusetts","224573",
"0500000US25003","Berkshire County, Massachusetts","123317",
"0500000US25005","Bristol County, Massachusetts","565061",
"0500000US25007","Dukes County, Massachusetts","20503",
"0500000US25009","Essex County, Massachusetts","790803",
"0500000US25011","Franklin County, Massachusetts","69346",
"0500000US25013","Hampden County, Massachusetts","451539",
"0500000US25015","Hampshire County, Massachusetts","139616",
"0500000US25017","Middlesex County, Massachusetts","1574280",
"0500000US25019","Nantucket County, Massachusetts","14191",
"0500000US25021","Norfolk County, Massachusetts","708246",
"0500000US25023","Plymouth County, Massachusetts","518966",
"0500000US25025","Suffolk County, Massachusetts","750012",
"0500000US25027","Worcester County, Massachusetts","833946",
"0500000US26001","Alcona County, Michigan","10093",
"0500000US26003","Alger County, Michigan","7851",
"0500000US26005","Allegan County, Michigan","119572",
"0500000US26007","Alpena County, Michigan","28336",
"0500000US26009","Antrim County, Michigan","23223",
"0500000US26011","Arenac County, Michigan","14829",
"0500000US26013","Baraga County, Michigan","7280",
"0500000US26015","Barry County, Michigan","61927",
"0500000US26017","Bay County, Michigan","102679",
"0500000US26019","Benzie County, Michigan","17773",
"0500000US26021","Berrien County, Michigan","151799",
"0500000US26023","Branch County, Michigan","43084",
"0500000US26025","Calhoun County, Michigan","131263",
"0500000US26027","Cass County, Michigan","50948",
"0500000US26029","Charlevoix County, Michigan","25745",
"0500000US26031","Cheboygan County, Michigan","25284",
"0500000US26033","Chippewa County, Michigan","31870",
"0500000US26035","Clare County, Michigan","30499",
"0500000US26037","Clinton County, Michigan","78436",
"0500000US26039","Crawford County, Michigan","12759",
"0500000US26041","Delta County, Michigan","36372",
"0500000US26043","Dickinson County, Michigan","25574",
"0500000US26045","Eaton County, Michigan","107235",
"0500000US26047","Emmet County, Michigan","33677",
"0500000US26049","Genesee County, Michigan","401282",
"0500000US26051","Gladwin County, Michigan","25181",
"0500000US26053","Gogebic County, Michigan","14081",
"0500000US26055","Grand Traverse County, Michigan","93183",
"0500000US26057","Gratiot County, Michigan","35995",
"0500000US26059","Hillsdale County, Michigan","44406",
"0500000US26061","Houghton County, Michigan","33383",
"0500000US26063","Huron County, Michigan","30982",
"0500000US26065","Ingham County, Michigan","267385",
"0500000US26067","Ionia County, Michigan","59646",
"0500000US26069","Iosco County, Michigan","24934",
"0500000US26071","Iron County, Michigan","11356",
"0500000US26073","Isabella County, Michigan","59249",
"0500000US26075","Jackson County, Michigan","151128",
"0500000US26077","Kalamazoo County, Michigan","254371",
"0500000US26079","Kalkaska County, Michigan","17724",
"0500000US26081","Kent County, Michigan","645909",
"0500000US26083","Keweenaw County, Michigan","2034",
"0500000US26085","Lake County, Michigan","10862",
"0500000US26087","Lapeer County, Michigan","87021",
"0500000US26089","Leelanau County, Michigan","22134",
"0500000US26091","Lenawee County, Michigan","94549",
"0500000US26093","Livingston County, Michigan","192451",
"0500000US26095","Luce County, Michigan","5264",
"0500000US26097","Mackinac County, Michigan","10718",
"0500000US26099","Macomb County, Michigan","873551",
"0500000US26101","Manistee County, Michigan","23781",
"0500000US26103","Marquette County, Michigan","61884",
"0500000US26105","Mason County, Michigan","28679",
"0500000US26107","Mecosta County, Michigan","38691",
"0500000US26109","Menominee County, Michigan","23145",
"0500000US26111","Midland County, Michigan","82394",
"0500000US26113","Missaukee County, Michigan","14883",
"0500000US26115","Monroe County, Michigan","153311",
"0500000US26117","Montcalm County, Michigan","60932",
"0500000US26119","Montmorency County, Michigan","9104",
"0500000US26121","Muskegon County, Michigan","169968",
"0500000US26123","Newaygo County, Michigan","49275",
"0500000US26125","Oakland County, Michigan","1260299",
"0500000US26127","Oceana County, Michigan","26237",
"0500000US26129","Ogemaw County, Michigan","20555",
"0500000US26131","Ontonagon County, Michigan","5749",
"0500000US26133","Osceola County, Michigan","22547",
"0500000US26135","Oscoda County, Michigan","8178",
"0500000US26137","Otsego County, Michigan","24782",
"0500000US26139","Ottawa County, Michigan","286683",
"0500000US26141","Presque Isle County, Michigan","12821",
"0500000US26143","Roscommon County, Michigan","23267",
"0500000US26145","Saginaw County, Michigan","184072",
"0500000US26147","St. Clair County, Michigan","158910",
"0500000US26149","St. Joseph County, Michigan","60542",
"0500000US26151","Sanilac County, Michigan","40099",
"0500000US26153","Schoolcraft County, Michigan","7891",
"0500000US26155","Shiawassee County, Michigan","67605",
"0500000US26157","Tuscola County, Michigan","52509",
"0500000US26159","Van Buren County, Michigan","75125",
"0500000US26161","Washtenaw County, Michigan","348251",
"0500000US26163","Wayne County, Michigan","1773314",
"0500000US26165","Wexford County, Michigan","33245",
"0500000US27001","Aitkin County, Minnesota","15377",
"0500000US27003","Anoka County, Minnesota","360426",
"0500000US27005","Becker County, Minnesota","34715",
"0500000US27007","Beltrami County, Minnesota","44109",
"0500000US27009","Benton County, Minnesota","40671",
"0500000US27011","Big Stone County, Minnesota","4945",
"0500000US27013","Blue Earth County, Minnesota","64776",
"0500000US27015","Brown County, Minnesota","24829",
"0500000US27017","Carlton County, Minnesota","33952",
"0500000US27019","Carver County, Minnesota","106011",
"0500000US27021","Cass County, Minnesota","29733",
"0500000US27023","Chippewa County, Minnesota","12224",
"0500000US27025","Chisago County, Minnesota","55098",
"0500000US27027","Clay County, Minnesota","62185",
"0500000US27029","Clearwater County, Minnesota","8422",
"0500000US27031","Cook County, Minnesota","5542",
"0500000US27033","Cottonwood County, Minnesota","11176",
"0500000US27035","Crow Wing County, Minnesota","64836",
"0500000US27037","Dakota County, Minnesota","435887",
"0500000US27039","Dodge County, Minnesota","20743",
"0500000US27041","Douglas County, Minnesota","38196",
"0500000US27043","Faribault County, Minnesota","13757",
"0500000US27045","Fillmore County, Minnesota","20799",
"0500000US27047","Freeborn County, Minnesota","30383",
"0500000US27049","Goodhue County, Minnesota","46830",
"0500000US27051","Grant County, Minnesota","5985",
"0500000US27053","Hennepin County, Minnesota","1251674",
"0500000US27055","Houston County, Minnesota","18576",
"0500000US27057","Hubbard County, Minnesota","21067",
"0500000US27059","Isanti County, Minnesota","40781",
"0500000US27061","Itasca County, Minnesota","43980",
"0500000US27063","Jackson County, Minnesota","9883",
"0500000US27065","Kanabec County, Minnesota","15733",
"0500000US27067","Kandiyohi County, Minnesota","42707",
"0500000US27069","Kittson County, Minnesota","4106",
"0500000US27071","Koochiching County, Minnesota","11858",
"0500000US27073","Lac qui Parle County, Minnesota","6586",
"0500000US27075","Lake County, Minnesota","10674",
"0500000US27077","Lake of the Woods County, Minnesota","3733",
"0500000US27079","Le Sueur County, Minnesota","28358",
"0500000US27081","Lincoln County, Minnesota","5522",
"0500000US27083","Lyon County, Minnesota","24596",
"0500000US27085","McLeod County, Minnesota","36110",
"0500000US27087","Mahnomen County, Minnesota","5353",
"0500000US27089","Marshall County, Minnesota","8961",
"0500000US27091","Martin County, Minnesota","19727",
"0500000US27093","Meeker County, Minnesota","22978",
"0500000US27095","Mille Lacs County, Minnesota","26035",
"0500000US27097","Morrison County, Minnesota","33479",
"0500000US27099","Mower County, Minnesota","39342",
"0500000US27101","Murray County, Minnesota","8092",
"0500000US27103","Nicollet County, Minnesota","31201",
"0500000US27105","Nobles County, Minnesota","21761",
"0500000US27107","Norman County, Minnesota","6340",
"0500000US27109","Olmsted County, Minnesota","159646",
"0500000US27111","Otter Tail County, Minnesota","58804",
"0500000US27113","Pennington County, Minnesota","13726",
"0500000US27115","Pine County, Minnesota","27336",
"0500000US27117","Pipestone County, Minnesota","9271",
"0500000US27119","Polk County, Minnesota","29927",
"0500000US27121","Pope County, Minnesota","11163",
"0500000US27123","Ramsey County, Minnesota","534580",
"0500000US27125","Red Lake County, Minnesota","3906",
"0500000US27127","Redwood County, Minnesota","15132",
"0500000US27129","Renville County, Minnesota","14421",
"0500000US27131","Rice County, Minnesota","59846",
"0500000US27133","Rock County, Minnesota","9468",
"0500000US27135","Roseau County, Minnesota","15160",
"0500000US27137","St. Louis County, Minnesota","191264",
"0500000US27139","Scott County, Minnesota","149594",
"0500000US27141","Sherburne County, Minnesota","94966",
"0500000US27143","Sibley County, Minnesota","14574",
"0500000US27145","Stearns County, Minnesota","151150",
"0500000US27147","Steele County, Minnesota","36899",
"0500000US27149","Stevens County, Minnesota","8986",
"0500000US27151","Swift County, Minnesota","9469",
"0500000US27153","Todd County, Minnesota","24928",
"0500000US27155","Traverse County, Minnesota","3246",
"0500000US27157","Wabasha County, Minnesota","21077",
"0500000US27159","Wadena County, Minnesota","13710",
"0500000US27161","Waseca County, Minnesota","18034",
"0500000US27163","Washington County, Minnesota","263812",
"0500000US27165","Watonwan County, Minnesota","11088",
"0500000US27167","Wilkin County, Minnesota","6417",
"0500000US27169","Winona County, Minnesota","46149",
"0500000US27171","Wright County, Minnesota","140230",
"0500000US27173","Yellow Medicine County, Minnesota","9402",
"0500000US28001","Adams County, Mississippi","28255",
"0500000US28003","Alcorn County, Mississippi","34055",
"0500000US28005","Amite County, Mississippi","12647",
"0500000US28007","Attala County, Mississippi","17650",
"0500000US28009","Benton County, Mississippi","7584",
"0500000US28011","Bolivar County, Mississippi","29463",
"0500000US28013","Calhoun County, Mississippi","12952",
"0500000US28015","Carroll County, Mississippi","9404",
"0500000US28017","Chickasaw County, Mississippi","16582",
"0500000US28019","Choctaw County, Mississippi","8076",
"0500000US28021","Claiborne County, Mississippi","8059",
"0500000US28023","Clarke County, Mississippi","15463",
"0500000US28025","Clay County, Mississippi","18396",
"0500000US28027","Coahoma County, Mississippi","20836",
"0500000US28029","Copiah County, Mississippi","27431",
"0500000US28031","Covington County, Mississippi","18060",
"0500000US28033","DeSoto County, Mississippi","184406",
"0500000US28035","Forrest County, Mississippi","72340",
"0500000US28037","Franklin County, Mississippi","7611",
"0500000US28039","George County, Mississippi","23876",
"0500000US28041","Greene County, Mississippi","10804",
"0500000US28043","Grenada County, Mississippi","21304",
"0500000US28045","Hancock County, Mississippi","45826",
"0500000US28047","Harrison County, Mississippi","204083",
"0500000US28049","Hinds County, Mississippi","219530",
"0500000US28051","Holmes County, Mississippi","16114",
"0500000US28053","Humphreys County, Mississippi","7714",
"0500000US28055","Issaquena County, Mississippi","845",
"0500000US28057","Itawamba County, Mississippi","22434",
"0500000US28059","Jackson County, Mississippi","142104",
"0500000US28061","Jasper County, Mississippi","16229",
"0500000US28063","Jefferson County, Mississippi","6913",
"0500000US28065","Jefferson Davis County, Mississippi","11214",
"0500000US28067","Jones County, Mississippi","65439",
"0500000US28069","Kemper County, Mississippi","8138",
"0500000US28071","Lafayette County, Mississippi","50209",
"0500000US28073","Lamar County, Mississippi","63840",
"0500000US28075","Lauderdale County, Mississippi","70136",
"0500000US28077","Lawrence County, Mississippi","11959",
"0500000US28079","Leake County, Mississippi","20897",
"0500000US28081","Lee County, Mississippi","82269",
"0500000US28083","Leflore County, Mississippi","27442",
"0500000US28085","Lincoln County, Mississippi","34447",
"0500000US28087","Lowndes County, Mississippi","57011",
"0500000US28089","Madison County, Mississippi","106765",
"0500000US28091","Marion County, Mississippi","23851",
"0500000US28093","Marshall County, Mississippi","31743",
"0500000US28095","Monroe County, Mississippi","33727",
"0500000US28097","Montgomery County, Mississippi","9711",
"0500000US28099","Neshoba County, Mississippi","28592",
"0500000US28101","Newton County, Mississippi","20391",
"0500000US28103","Noxubee County, Mississippi","10132",
"0500000US28105","Oktibbeha County, Mississippi","46174",
"0500000US28107","Panola County, Mississippi","32833",
"0500000US28109","Pearl River County, Mississippi","54996",
"0500000US28111","Perry County, Mississippi","11393",
"0500000US28113","Pike County, Mississippi","39349",
"0500000US28115","Pontotoc County, Mississippi","30964",
"0500000US28117","Prentiss County, Mississippi","23679",
"0500000US28119","Quitman County, Mississippi","6058",
"0500000US28121","Rankin County, Mississippi","151339",
"0500000US28123","Scott County, Mississippi","27802",
"0500000US28125","Sharkey County, Mississippi","3708",
"0500000US28127","Simpson County, Mississippi","25480",
"0500000US28129","Smith County, Mississippi","14076",
"0500000US28131","Stone County, Mississippi","17079",
"0500000US28133","Sunflower County, Mississippi","21940",
"0500000US28135","Tallahatchie County, Mississippi","11065",
"0500000US28137","Tate County, Mississippi","26742",
"0500000US28139","Tippah County, Mississippi","21252",
"0500000US28141","Tishomingo County, Mississippi","18564",
"0500000US28143","Tunica County, Mississippi","9691",
"0500000US28145","Union County, Mississippi","27544",
"0500000US28147","Walthall County, Mississippi","13754",
"0500000US28149","Warren County, Mississippi","44277",
"0500000US28151","Washington County, Mississippi","44074",
"0500000US28153","Wayne County, Mississippi","19675",
"0500000US28155","Webster County, Mississippi","9784",
"0500000US28157","Wilkinson County, Mississippi","7627",
"0500000US28159","Winston County, Mississippi","17254",
"0500000US28161","Yalobusha County, Mississippi","12163",
"0500000US28163","Yazoo County, Mississippi","22313",
"0500000US29001","Adair County, Missouri","22677",
"0500000US29003","Andrew County, Missouri","18006",
"0500000US29005","Atchison County, Missouri","5215",
"0500000US29007","Audrain County, Missouri","23066",
"0500000US29009","Barry County, Missouri","34298",
"0500000US29011","Barton County, Missouri","11615",
"0500000US29013","Bates County, Missouri","15704",
"0500000US29015","Benton County, Missouri","19118",
"0500000US29017","Bollinger County, Missouri","10334",
"0500000US29019","Boone County, Missouri","172890",
"0500000US29021","Buchanan County, Missouri","80845",
"0500000US29023","Butler County, Missouri","41197",
"0500000US29025","Caldwell County, Missouri","8606",
"0500000US29027","Callaway County, Missouri","40921",
"0500000US29029","Camden County, Missouri","42144",
"0500000US29031","Cape Girardeau County, Missouri","77398",
"0500000US29033","Carroll County, Missouri","8380",
"0500000US29035","Carter County, Missouri","5168",
"0500000US29037","Cass County, Missouri","106874",
"0500000US29039","Cedar County, Missouri","13821",
"0500000US29041","Chariton County, Missouri","7183",
"0500000US29043","Christian County, Missouri","88197",
"0500000US29045","Clark County, Missouri","6562",
"0500000US29047","Clay County, Missouri","251074",
"0500000US29049","Clinton County, Missouri","20714",
"0500000US29051","Cole County, Missouri","72515",
"0500000US29053","Cooper County, Missouri","15982",
"0500000US29055","Crawford County, Missouri","22573",
"0500000US29057","Dade County, Missouri","7391",
"0500000US29059","Dallas County, Missouri","16869",
"0500000US29061","Daviess County, Missouri","8321",
"0500000US29063","DeKalb County, Missouri","9110",
"0500000US29065","Dent County, Missouri","14231",
"0500000US29067","Douglas County, Missouri","11447",
"0500000US29069","Dunklin County, Missouri","27598",
"0500000US29071","Franklin County, Missouri","103654",
"0500000US29073","Gasconade County, Missouri","14514",
"0500000US29075","Gentry County, Missouri","6016",
"0500000US29077","Greene County, Missouri","289262",
"0500000US29079","Grundy County, Missouri","9529",
"0500000US29081","Harrison County, Missouri","8009",
"0500000US29083","Henry County, Missouri","21632",
"0500000US29085","Hickory County, Missouri","8112",
"0500000US29087","Holt County, Missouri","4130",
"0500000US29089","Howard County, Missouri","9310",
"0500000US29091","Howell County, Missouri","39037",
"0500000US29093","Iron County, Missouri","9259",
"0500000US29095","Jackson County, Missouri","706000",
"0500000US29097","Jasper County, Missouri","120321",
"0500000US29099","Jefferson County, Missouri","224949",
"0500000US29101","Johnson County, Missouri","50789",
"0500000US29103","Knox County, Missouri","3627",
"0500000US29105","Laclede County, Missouri","35654",
"0500000US29107","Lafayette County, Missouri","32130",
"0500000US29109","Lawrence County, Missouri","37407",
"0500000US29111","Lewis County, Missouri","9058",
"0500000US29113","Lincoln County, Missouri","58824",
"0500000US29115","Linn County, Missouri","11712",
"0500000US29117","Livingston County, Missouri","13087",
"0500000US29119","McDonald County, Missouri","23173",
"0500000US29121","Macon County, Missouri","14991",
"0500000US29123","Madison County, Missouri","12213",
"0500000US29125","Maries County, Missouri","8355",
"0500000US29127","Marion County, Missouri","27396",
"0500000US29129","Mercer County, Missouri","3473",
"0500000US29131","Miller County, Missouri","24361",
"0500000US29133","Mississippi County, Missouri","11175",
"0500000US29135","Moniteau County, Missouri","14570",
"0500000US29137","Monroe County, Missouri","8529",
"0500000US29139","Montgomery County, Missouri","11086",
"0500000US29141","Morgan County, Missouri","20674",
"0500000US29143","New Madrid County, Missouri","16144",
"0500000US29145","Newton County, Missouri","57622",
"0500000US29147","Nodaway County, Missouri","19311",
"0500000US29149","Oregon County, Missouri","8534",
"0500000US29151","Osage County, Missouri","13055",
"0500000US29153","Ozark County, Missouri","8493",
"0500000US29155","Pemiscot County, Missouri","15428",
"0500000US29157","Perry County, Missouri","18621",
"0500000US29159","Pettis County, Missouri","41962",
"0500000US29161","Phelps County, Missouri","41785",
"0500000US29163","Pike County, Missouri","16065",
"0500000US29165","Platte County, Missouri","105481",
"0500000US29167","Polk County, Missouri","30365",
"0500000US29169","Pulaski County, Missouri","43561",
"0500000US29171","Putnam County, Missouri","4621",
"0500000US29173","Ralls County, Missouri","10253",
"0500000US29175","Randolph County, Missouri","22572",
"0500000US29177","Ray County, Missouri","22941",
"0500000US29179","Reynolds County, Missouri","5902",
"0500000US29181","Ripley County, Missouri","10571",
"0500000US29183","St. Charles County, Missouri","399846",
"0500000US29185","St. Clair County, Missouri","9114",
"0500000US29186","Ste. Genevieve County, Missouri","17730",
"0500000US29187","St. Francois County, Missouri","60000",
"0500000US29189","St. Louis County, Missouri","983981",
"0500000US29195","Saline County, Missouri","21106",
"0500000US29197","Schuyler County, Missouri","3986",
"0500000US29199","Scotland County, Missouri","4652",
"0500000US29201","Scott County, Missouri","37537",
"0500000US29203","Shannon County, Missouri","6951",
"0500000US29205","Shelby County, Missouri","5907",
"0500000US29207","Stoddard County, Missouri","28240",
"0500000US29209","Stone County, Missouri","30828",
"0500000US29211","Sullivan County, Missouri","5888",
"0500000US29213","Taney County, Missouri","53794",
"0500000US29215","Texas County, Missouri","22731",
"0500000US29217","Vernon County, Missouri","19037",
"0500000US29219","Warren County, Missouri","35363",
"0500000US29221","Washington County, Missouri","22410",
"0500000US29223","Wayne County, Missouri","10807",
"0500000US29225","Webster County, Missouri","38266",
"0500000US29227","Worth County, Missouri","1937",
"0500000US29229","Wright County, Missouri","17980",
"0500000US29510","St. Louis city, Missouri","290459",
"0500000US30001","Beaverhead County, Montana","8976",
"0500000US30003","Big Horn County, Montana","12839",
"0500000US30005","Blaine County, Montana","6823",
"0500000US30007","Broadwater County, Montana","6718",
"0500000US30009","Carbon County, Montana","10387",
"0500000US30011","Carter County, Montana","1395",
"0500000US30013","Cascade County, Montana","81303",
"0500000US30015","Chouteau County, Montana","5857",
"0500000US30017","Custer County, Montana","11385",
"0500000US30019","Daniels County, Montana","1639",
"0500000US30021","Dawson County, Montana","8483",
"0500000US30023","Deer Lodge County, Montana","8862",
"0500000US30025","Fallon County, Montana","2997",
"0500000US30027","Fergus County, Montana","10982",
"0500000US30029","Flathead County, Montana","103150",
"0500000US30031","Gallatin County, Montana","114802",
"0500000US30033","Garfield County, Montana","1153",
"0500000US30035","Glacier County, Montana","13241",
"0500000US30037","Golden Valley County, Montana","823",
"0500000US30039","Granite County, Montana","3215",
"0500000US30041","Hill County, Montana","15447",
"0500000US30043","Jefferson County, Montana","11805",
"0500000US30045","Judith Basin County, Montana","1933",
"0500000US30047","Lake County, Montana","30831",
"0500000US30049","Lewis and Clark County, Montana","69465",
"0500000US30051","Liberty County, Montana","1693",
"0500000US30053","Lincoln County, Montana","19453",
"0500000US30055","McCone County, Montana","1713",
"0500000US30057","Madison County, Montana","8551",
"0500000US30059","Meagher County, Montana","1916",
"0500000US30061","Mineral County, Montana","4514",
"0500000US30063","Missoula County, Montana","114822",
"0500000US30065","Musselshell County, Montana","4691",
"0500000US30067","Park County, Montana","17024",
"0500000US30069","Petroleum County, Montana","496",
"0500000US30071","Phillips County, Montana","4060",
"0500000US30073","Pondera County, Montana","5705",
"0500000US30075","Powder River County, Montana","1671",
"0500000US30077","Powell County, Montana","5292",
"0500000US30079","Prairie County, Montana","1075",
"0500000US30081","Ravalli County, Montana","43715",
"0500000US30083","Richland County, Montana","11425",
"0500000US30085","Roosevelt County, Montana","10524",
"0500000US30087","Rosebud County, Montana","8254",
"0500000US30089","Sanders County, Montana","12220",
"0500000US30091","Sheridan County, Montana","3475",
"0500000US30093","Silver Bow County, Montana","34113",
"0500000US30095","Stillwater County, Montana","8853",
"0500000US30097","Sweet Grass County, Montana","3646",
"0500000US30099","Teton County, Montana","5965",
"0500000US30101","Toole County, Montana","3987",
"0500000US30103","Treasure County, Montana","762",
"0500000US30105","Valley County, Montana","7423",
"0500000US30107","Wheatland County, Montana","1671",
"0500000US30109","Wibaux County, Montana","910",
"0500000US30111","Yellowstone County, Montana","160791",
"0500000US31001","Adams County, Nebraska","30241",
"0500000US31003","Antelope County, Nebraska","6239",
"0500000US31005","Arthur County, Nebraska","434",
"0500000US31007","Banner County, Nebraska","674",
"0500000US31009","Blaine County, Nebraska","431",
"0500000US31011","Boone County, Nebraska","5286",
"0500000US31013","Box Butte County, Nebraska","10721",
"0500000US31015","Boyd County, Nebraska","1784",
"0500000US31017","Brown County, Nebraska","2878",
"0500000US31019","Buffalo County, Nebraska","47590",
"0500000US31021","Burt County, Nebraska","6636",
"0500000US31023","Butler County, Nebraska","8215",
"0500000US31025","Cass County, Nebraska","26365",
"0500000US31027","Cedar County, Nebraska","8275",
"0500000US31029","Chase County, Nebraska","3783",
"0500000US31031","Cherry County, Nebraska","5408",
"0500000US31033","Cheyenne County, Nebraska","9351",
"0500000US31035","Clay County, Nebraska","6037",
"0500000US31037","Colfax County, Nebraska","10520",
"0500000US31039","Cuming County, Nebraska","8933",
"0500000US31041","Custer County, Nebraska","10450",
"0500000US31043","Dakota County, Nebraska","21379",
"0500000US31045","Dawes County, Nebraska","7454",
"0500000US31047","Dawson County, Nebraska","23864",
"0500000US31049","Deuel County, Nebraska","1838",
"0500000US31051","Dixon County, Nebraska","5524",
"0500000US31053","Dodge County, Nebraska","36435",
"0500000US31055","Douglas County, Nebraska","572697",
"0500000US31057","Dundy County, Nebraska","1632",
"0500000US31059","Fillmore County, Nebraska","5440",
"0500000US31061","Franklin County, Nebraska","2864",
"0500000US31063","Frontier County, Nebraska","2398",
"0500000US31065","Furnas County, Nebraska","4559",
"0500000US31067","Gage County, Nebraska","21298",
"0500000US31069","Garden County, Nebraska","1851",
"0500000US31071","Garfield County, Nebraska","1743",
"0500000US31073","Gosper County, Nebraska","1867",
"0500000US31075","Grant County, Nebraska","599",
"0500000US31077","Greeley County, Nebraska","2164",
"0500000US31079","Hall County, Nebraska","61808",
"0500000US31081","Hamilton County, Nebraska","9313",
"0500000US31083","Harlan County, Nebraska","3015",
"0500000US31085","Hayes County, Nebraska","856",
"0500000US31087","Hitchcock County, Nebraska","2577",
"0500000US31089","Holt County, Nebraska","10000",
"0500000US31091","Hooker County, Nebraska","680",
"0500000US31093","Howard County, Nebraska","6368",
"0500000US31095","Jefferson County, Nebraska","7127",
"0500000US31097","Johnson County, Nebraska","4200",
"0500000US31099","Kearney County, Nebraska","6621",
"0500000US31101","Keith County, Nebraska","8268",
"0500000US31103","Keya Paha County, Nebraska","769",
"0500000US31105","Kimball County, Nebraska","3364",
"0500000US31107","Knox County, Nebraska","8246",
"0500000US31109","Lancaster County, Nebraska","307594",
"0500000US31111","Lincoln County, Nebraska","34070",
"0500000US31113","Logan County, Nebraska","716",
"0500000US31115","Loup County, Nebraska","607",
"0500000US31117","McPherson County, Nebraska","399",
"0500000US31119","Madison County, Nebraska","34160",
"0500000US31121","Merrick County, Nebraska","7516",
"0500000US31123","Morrill County, Nebraska","4454",
"0500000US31125","Nance County, Nebraska","3278",
"0500000US31127","Nemaha County, Nebraska","6548",
"0500000US31129","Nuckolls County, Nebraska","4046",
"0500000US31131","Otoe County, Nebraska","15673",
"0500000US31133","Pawnee County, Nebraska","2511",
"0500000US31135","Perkins County, Nebraska","2830",
"0500000US31137","Phelps County, Nebraska","8745",
"0500000US31139","Pierce County, Nebraska","7225",
"0500000US31141","Platte County, Nebraska","33947",
"0500000US31143","Polk County, Nebraska","5123",
"0500000US31145","Red Willow County, Nebraska","10387",
"0500000US31147","Richardson County, Nebraska","7722",
"0500000US31149","Rock County, Nebraska","1248",
"0500000US31151","Saline County, Nebraska","13782",
"0500000US31153","Sarpy County, Nebraska","189250",
"0500000US31155","Saunders County, Nebraska","21972",
"0500000US31157","Scotts Bluff County, Nebraska","35149",
"0500000US31159","Seward County, Nebraska","16397",
"0500000US31161","Sheridan County, Nebraska","4980",
"0500000US31163","Sherman County, Nebraska","2904",
"0500000US31165","Sioux County, Nebraska","1135",
"0500000US31167","Stanton County, Nebraska","5764",
"0500000US31169","Thayer County, Nebraska","4935",
"0500000US31171","Thomas County, Nebraska","669",
"0500000US31173","Thurston County, Nebraska","6619",
"0500000US31175","Valley County, Nebraska","4022",
"0500000US31177","Washington County, Nebraska","20696",
"0500000US31179","Wayne County, Nebraska","8494",
"0500000US31181","Webster County, Nebraska","3330",
"0500000US31183","Wheeler County, Nebraska","774",
"0500000US31185","York County, Nebraska","13262",
"0500000US32001","Churchill County, Nevada","25067",
"0500000US32003","Clark County, Nevada","2245511",
"0500000US32005","Douglas County, Nevada","49254",
"0500000US32007","Elko County, Nevada","53047",
"0500000US32009","Esmeralda County, Nevada","728",
"0500000US32011","Eureka County, Nevada","1855",
"0500000US32013","Humboldt County, Nevada","17107",
"0500000US32015","Lander County, Nevada","5689",
"0500000US32017","Lincoln County, Nevada","4184",
"0500000US32019","Lyon County, Nevada","58941",
"0500000US32021","Mineral County, Nevada","4483",
"0500000US32023","Nye County, Nevada","50287",
"0500000US32027","Pershing County, Nevada","4917",
"0500000US32029","Storey County, Nevada","4104",
"0500000US32031","Washoe County, Nevada","479250",
"0500000US32033","White Pine County, Nevada","8004",
"0500000US32510","Carson City, Nevada","55232",
"0500000US33001","Belknap County, New Hampshire","62703",
"0500000US33003","Carroll County, New Hampshire","49549",
"0500000US33005","Cheshire County, New Hampshire","72351",
"0500000US33007","Coos County, New Hampshire","29955",
"0500000US33009","Grafton County, New Hampshire","83686",
"0500000US33011","Hillsborough County, New Hampshire","414583",
"0500000US33013","Merrimack County, New Hampshire","145597",
"0500000US33015","Rockingham County, New Hampshire","311815",
"0500000US33017","Strafford County, New Hampshire","122315",
"0500000US33019","Sullivan County, New Hampshire","42240",
"0500000US34001","Atlantic County, New Jersey","268879",
"0500000US34003","Bergen County, New Jersey","945146",
